1	tac	0.6431718061674009	0.35523114355231145	0.45768025078369906	0.6827868852459016	0.3595166163141994	0.47102063895957025	0.45768025078369906	0.47102063895957025
2	tac	0.6222719641857862	0.6763990267639902	0.6482075196735645	0.6930022573363431	0.6624946050927925	0.677405119152692	0.6482075196735645	0.677405119152692
3	tac	0.5616942909760589	0.7420924574209246	0.6394129979035639	0.6539309331373989	0.7682347863616745	0.7064893828140505	0.6482075196735645	0.677405119152692
4	tac	0.6354223433242506	0.7092457420924574	0.6703075596435758	0.7204161248374512	0.717306862321968	0.7188581314878892	0.6703075596435758	0.7188581314878892
5	tac	0.6059670781893004	0.7165450121654501	0.6566332218506131	0.6995073891625616	0.7354337505394907	0.7170208289501367	0.6703075596435758	0.7188581314878892
6	tac	0.6222926571579503	0.7165450121654501	0.6661012157195363	0.7156196943972836	0.7276650841605524	0.7215921249732505	0.6703075596435758	0.7188581314878892
7	tac	0.5640439158279963	0.75	0.6438642297650129	0.6685267857142857	0.7755718601640051	0.718081918081918	0.6703075596435758	0.7188581314878892
8	tac	0.6362116991643454	0.694647201946472	0.664146554230881	0.7443233424159855	0.7073802330599913	0.7253817216198274	0.6703075596435758	0.7188581314878892
9	tac	0.6536897152818129	0.6843065693430657	0.6686478454680534	0.7527341892534475	0.6832110487699612	0.7162895927601809	0.6703075596435758	0.7188581314878892
10	tac	0.6138253638253638	0.7183698296836983	0.6619955156950673	0.727509778357236	0.7224859732412603	0.7249891728020789	0.6703075596435758	0.7188581314878892
11	tac	0.6388571428571429	0.6800486618004866	0.6588096641131409	0.7318539066111882	0.6832110487699612	0.7066964285714286	0.6703075596435758	0.7188581314878892
12	tac	0.6017607457276023	0.7068126520681265	0.6500699300699301	0.7165082108902333	0.7155804920155373	0.7160440509609155	0.6703075596435758	0.7188581314878892
13	tac	0.6072186836518046	0.6958637469586375	0.6485260770975056	0.712926934716818	0.7116961588260682	0.7123110151187904	0.6703075596435758	0.7188581314878892
14	tac	0.5996843766438716	0.6934306569343066	0.6431593794076164	0.7115551694178974	0.7069486404833837	0.7092444252002599	0.6703075596435758	0.7188581314878892
15	tac	0.533880017263703	0.7524330900243309	0.6245897500631155	0.6417208966015907	0.7660768234786361	0.6984064528821561	0.6703075596435758	0.7188581314878892
16	tac	0.5699658703071673	0.7110705596107056	0.632746955345061	0.6780272654370489	0.7298230470435908	0.7029723550197463	0.6703075596435758	0.7188581314878892
17	tac	0.5680272108843537	0.7110705596107056	0.6315505132360885	0.6933553446141147	0.7250755287009063	0.7088607594936708	0.6703075596435758	0.7188581314878892
18	tac	0.5495004541326067	0.7360097323600974	0.6292251690067603	0.658787647731605	0.7457919723780752	0.6995951417004049	0.6703075596435758	0.7188581314878892
19	tac	0.5815461346633416	0.7092457420924574	0.6390791997807618	0.6950146627565983	0.716012084592145	0.7053571428571428	0.6703075596435758	0.7188581314878892
20	tac	0.5608011444921316	0.7153284671532847	0.628708901363272	0.6780876494023904	0.7345705653862754	0.7051999171327946	0.6703075596435758	0.7188581314878892
21	tac	0.5652591170825336	0.7165450121654501	0.6319742489270387	0.6747744213417026	0.7423392317652137	0.7069461570078093	0.6703075596435758	0.7188581314878892
22	tac	0.5675417661097852	0.7232360097323601	0.6359989301952393	0.6790367153572838	0.7423392317652137	0.7092783505154638	0.6703075596435758	0.7188581314878892
23	tac	0.5264730999146029	0.75	0.6186653286502759	0.6493791088385683	0.7673716012084593	0.703461918892186	0.6703075596435758	0.7188581314878892
24	tac	0.5353490440195643	0.732360097323601	0.6185461083996918	0.6516347237880497	0.7483815278377212	0.6966653274407393	0.6703075596435758	0.7188581314878892
